214,39,8,75.604,7.687,41.945,39.0,63.001,4.342,36.164
215,39,9,77.096,20.247,19.016,33.6,62.400,15.275,17.862
216,39,10,77.195,13.555,30.150,25.1,64.362,8.004,27.577
217,39,47,83.770,-12.016,25.035,34.0,70.194,-12.767,24.034
218,39,48,83.348,-3.942,14.055,25.3,69.466,-7.656,15.419
219,39,49,82.134,3.264,3.101,39.5,65.728,-2.426,3.432
220,40,9,75.815,27.139,8.104,24.2,60.591,24.893,9.714
221,40,10,77.096,20.247,19.016,37.0,62.400,15.275,17.862
222,40,11,74.459,32.303,-1.883,31.5,58.953,30.256,0.927
223,40,48,82.413,1.944,2.875,31.7,66.257,-3.622,3.324
224,40,49,80.273,9.652,-7.290,24.9,64.445,3.497,-6.261
225,40,50,78.809,15.873,-17.656,39.6,60.541,6.952,-16.937
226,41,9,74.004,33.607,-1.299,34.5,58.831,31.270,1.457
227,41,11,72.192,38.705,-11.824,23.8,55.963,37.095,-8.382
228,41,33,69.895,44.294,-19.072,29.9,54.571,39.518,-13.586
229,41,49,78.809,15.873,-17.656,30.0,60.541,6.952,-16.937
230,41,50,78.371,21.585,-28.316,25.9,61.006,7.303,-26.683
231,41,56,77.739,28.161,-38.838,41.9,56.735,11.744,-33.756
232,41,58,70.890,42.704,-27.989,34.7,52.991,39.490,-16.833
233,42,40,-84.832,-15.988,-15.660,41.1,-71.629,-17.765,-15.030
234,42,41,-83.267,-9.414,-26.790,25.5,-68.542,-11.303,-22.674
235,42,51,-82.038,-3.052,-37.977,30.5,-65.768,-6.272,-29.588
236,43,3,-7.237,-117.638,22.484,28.0,-10.231,-104.519,16.920
237,43,34,-13.480,-114.325,31.784,42.5,-13.764,-100.852,24.957
238,43,60,-14.340,-120.197,-9.669,40.2,-14.800,-106.774,-6.241
239,43,61,-23.721,-118.579,-1.792,29.9,-20.944,-106.492,-1.639
240,43,62,-29.924,-116.047,7.257,31.2,-24.585,-104.946,5.313
241,43,63,-36.548,-112.793,10.657,42.3,-29.720,-101.686,7.243
242,44,3,-13.446,-114.888,30.148,28.3,-14.098,-101.313,23.878
243,44,34,-19.514,-110.571,38.977,31.0,-17.106,-96.503,30.945
244,44,35,-26.907,-105.879,45.509,41.7,-22.132,-92.221,38.950
245,44,61,-29.755,-116.256,5.702,39.9,-24.976,-104.782,4.793
246,44,62,-36.329,-112.236,14.972,28.4,-29.512,-100.653,11.706
247,44,63,-41.790,-108.904,17.967,33.1,-33.631,-97.337,14.528
248,44,64,-46.206,-104.817,24.245,40.6,-38.482,-91.827,20.447
249,45,34,-30.395,-102.458,50.570,40.6,-24.397,-89.619,42.720
250,45,35,-38.204,-96.734,55.787,27.4,-33.205,-82.978,45.738
251,45,36,-48.085,-88.913,58.514,24.4,-39.669,-77.773,48.956
252,45,37,-57.948,-80.970,56.682,36.1,-48.415,-70.840,48.132
253,45,63,-52.767,-98.882,28.969,38.8,-43.015,-87.345,25.640
